EventCodeKey,SAMPLENUM,Station,Date,CollectionDateString,RotiferSamples_SiteDepth,LatitudeDD,LongitudeDD,Mesh,Strata,Bot Z,Top Z,pNAUPLII,ROTIFER,VELIGER,SampleDepthCode,Depth,Temperature_C,ChlA_ugL,SampleChlA_SiteDepth
stn55_20180411_D_LG,18GO09I94,stn55,2018-04-11,20180411,189,43.44381667,-77.44155,64,epi,20,0,95.95,122.3,61.29,100,100,2.9,0.708180838,189
stn12_20180524_D_LJ,DFO287-a,stn12,2018-05-24,20180524,107,43.503333,-79.353333,64,epi,20,0,686.7,463.2,756.9,NA,58,NA,0.7,107
stn25_20180409_D_LG,18GO10I74,stn25,2018-04-09,20180409,141,43.51655,-79.08008333,64,epi,20,0,541.98,70.46,75.53,B-,132.6,2.6,0.696408933,141
stn33_20180410_N_LG,18GO10I94,stn33,2018-04-10,20180410,143,43.59451833,-78.8019,64,epi,20,0,511.37,62.46,92.45,10,10,2.5,0.6913608,143
stn33_20180618_N_LG,8049-a,stn33,2018-06-18,20180618,135.8,43.5959,-78.81518333,64,epi,20,0,4213.8,105.3,1831.2,SRF,2,15.7,0.68703383,135.8
stn33_20180618_N_LG,8049-b,stn33,2018-06-18,20180618,135.8,43.5959,-78.81518333,64,meta,50,20,16.1,0.1,36.1,SRF,2,15.7,0.68703383,135.8
stn33_20180618_N_LG,8049-c,stn33,2018-06-18,20180618,135.8,43.5959,-78.81518333,64,hypo,100,50,42.8,0.3,30.7,SRF,2,15.7,0.68703383,135.8
stn42_20180522_D_LG,8013-a,stn42,2018-05-22,20180522,66.4,43.83976667,-78.0366,64,epi,20,0,179.5,435.4,37.3,B2,64.3,4,0.676,66.4
stn12_20180409_D_LG,18GO10I54,stn12,2018-04-09,20180409,107,43.50348333,-79.35378333,64,epi,20,0,744.08,193.71,97.41,B10,93.4,2.5,0.675049818,107
stn49_20180410_D_LG,18GO09I74,stn49,2018-04-10,20180410,48,43.77221667,-77.43795,64,epi,20,0,47.38,1.02,1.59,B-,44.2,2.5,0.675007397,48
stn716_20180524_D_LG,8020-a,stn716,2018-05-24,20180524,148.6,43.60015,-77.43985,64,epi,20,0,339.6,68.7,87.7,B-,146.6,3.6,0.670150161,148.6
stn49_20180410_D_LG,18GO09I74,stn49,2018-04-10,20180410,48,43.77221667,-77.43795,64,epi,20,0,47.38,1.02,1.59,MID,23.1,2.5,0.665356556,48
stn48_20180622_D_LG,8058-a,stn48,2018-06-22,20180622,36.2,43.879935,-77.44046667,64,epi,20,0,70.2,5866.6,7256.7,B-,34.2,6,0.658038885,36.2
stn33_20180410_N_LG,18GO10I94,stn33,2018-04-10,20180410,143,43.59451833,-78.8019,64,epi,20,0,511.37,62.46,92.45,50,50,2.6,0.648515308,143
stn29_20180619_D_LG,8040-a,stn29,2018-06-19,20180619,29,43.81798333,-78.87075,64,epi,20,0,316.6,82.3,792.1,DCL,13,4.8,0.645757925,29
stn28_20180619_D_LG,8041-a,stn28,2018-06-18,20180619,61.8,43.77431667,-78.85661667,64,epi,20,0,649.8,365.6,2632.2,LDCL,25,4.3,0.628450043,61.8
stn55_20180524_D_LG,8021-a,stn55,2018-05-24,20180524,190.9,43.4439,-77.43883333,64,epi,20,0,345.1,49.2,92.2,MEP,10,3.7,0.61674177,190.9
stn25_20180409_D_LG,18GO10I74,stn25,2018-04-09,20180409,141,43.51655,-79.08008333,64,epi,20,0,541.98,70.46,75.53,B10,124.6,2.6,0.609487731,141
stn33_20180522_N_LG,8009-a,stn33,2018-05-22,20180522,135.6,43.60321667,-78.81972,64,epi,20,0,1062.2,27.4,134.2,B2,132.6,3.7,0.6,135.6
stn33_20180522_N_LG,8009-b,stn33,2018-05-22,20180522,135.6,43.60321667,-78.81972,64,meta,50,20,423,24.7,53.1,B2,132.6,3.7,0.6,135.6
stn33_20180522_N_LG,8009-c,stn33,2018-05-22,20180522,135.6,43.60321667,-78.81972,64,hypo,100,48,294.7,9,23.5,B2,132.6,3.7,0.6,135.6
stn717_20180524_D_LG,8023-a,stn717,2018-05-24,20180524,34.8,43.30005,-77.43926667,64,epi,20,0,293.2,51.3,35,MEP,5,8.3,0.594767547,34.8
stn49_20180410_D_LG,18GO09I74,stn49,2018-04-10,20180410,48,43.77221667,-77.43795,64,epi,20,0,47.38,1.02,1.59,B10,36.5,2.5,0.589125517,48
stn715_20180924_D_LG,8316-c,stn715,2018-09-24,20180924,149,43.6356,-76.9694,64,hypo,100,50,107.1,13.7,65.7,DCL,20,6.4,0.586665083,149
stn715_20180924_D_LG,8316-b,stn715,2018-09-24,20180924,149,43.6356,-76.9694,64,meta,50,20,603.7,15.3,23.6,DCL,20,6.4,0.586665083,149
stn715_20180924_D_LG,8316-a,stn715,2018-09-24,20180924,149,43.6356,-76.9694,64,epi,20,0,3784.2,1565.6,7703.2,DCL,20,6.4,0.586665083,149
stn63_20180815_N_LG,18GO55I94,stn63,2018-08-15,20180815,89,43.73126667,-77.017835,64,epi,20,0,10358.35,8547.67,219.96,MHY,55,4.1,0.572,89
stn39_20180522_D_LG,8016-a,stn39,2018-05-22,20180522,153,43.48628333,-78.0005,64,epi,20,0,1558.5,529.9,261.6,B2,151,3.8,0.568,153
stn33_20180410_N_LG,18GO10I94,stn33,2018-04-10,20180410,143,43.59451833,-78.8019,64,epi,20,0,511.37,62.46,92.45,100,100.1,2.6,0.563375801,143
stn39_20180927_D_LG,8306-a,stn39,2018-09-27,20180927,152.7,43.4861,-78.0003,64,epi,20,0,293.4,2059.9,8371.3,40,40,5.9,0.555315757,152.7
stn60_20180411_D_LG,18GO10I14,stn60,2018-04-11,20180411,160,43.57765167,-77.195905,64,epi,20,0,138.84,81.69,68.35,SRF,2.3,2.4,0.530796258,160
stn33_20180925_N_LG,8299-b,stn33,2018-09-25,20180925,133,43.5964,-78.8144,64,meta,50,20,1013.8,17.8,21.4,DCL,25,8.5,0.523160428,133
stn33_20180925_N_LG,8299-a,stn33,2018-09-25,20180925,133,43.5964,-78.8144,64,epi,20,0,1173.2,3053.7,4381.1,DCL,25,8.5,0.523160428,133
stn33_20180925_N_LG,8299-c,stn33,2018-09-25,20180925,133,43.5964,-78.8144,64,hypo,100,50,87.6,1.8,34.2,DCL,25,8.5,0.523160428,133
stn41_20180410_D_LG,18GO11I14,stn41,2018-04-10,20180410,127.6,43.717,-78.02658333,64,epi,20,0,327.7,88.32,157.19,B-,125.6,2.5,0.522354423,127.6
stn35_20180521_D_LG,8005-a,stn35,2018-05-21,20180521,28.5,43.36216667,-78.72908333,64,epi,20,0,728.6,38.6,292,SRF,2,7.7,0.52,28.5
stn55_20180524_D_LG,8021-a,stn55,2018-05-24,20180524,190.9,43.4439,-77.43883333,64,epi,20,0,345.1,49.2,92.2,SRF,2,3.7,0.519554619,190.9
stn41_20180927_D_LG,8304-a,stn41,2018-09-27,20180927,126.5,43.7167,-78.0269,64,epi,20,0,2364.8,10800.3,4681.4,40,40.1,4.1,0.516139706,126.5
stn33_20180814_D_LG,18GO56I54,stn33,2018-08-14,20180814,135.1,43.59595,-78.8145,64,epi,20,0,1289.01,10853.56,8835.78,UHY,37,4,0.516,135.1
stn28_20180521_D_LG,8001-a,stn28,2018-05-21,20180521,61.7,43.77628333,-78.86028667,64,epi,20,0,478.2,529.9,91.5,B2,59.7,4.2,0.512,61.7
stn35_20180521_D_LG,8005-a,stn35,2018-05-21,20180521,28.5,43.36216667,-78.72908333,64,epi,20,0,728.6,38.6,292,10,10,6.6,0.512,28.5
stn33_20180814_D_LG,18GO56I54,stn33,2018-08-14,20180814,135.1,43.59595,-78.8145,64,epi,20,0,1289.01,10853.56,8835.78,40,40,4,0.496,135.1
stn69_20180924_D_LG,8317-c,stn69,2018-09-24,20180924,183,43.6053,-76.7147,64,hypo,100,50,74.6,2.3,16.2,30,40,4.1,0.492956477,183
stn69_20180924_D_LG,8317-b,stn69,2018-09-24,20180924,183,43.6053,-76.7147,64,meta,50,20,342.3,9.8,0,30,40,4.1,0.492956477,183
stn69_20180924_D_LG,8317-a,stn69,2018-09-24,20180924,183,43.6053,-76.7147,64,epi,20,0,5755.7,2486,5536.6,30,40,4.1,0.492956477,183
stn28_20180726_D_LEII,8156-a,stn28,2018-07-26,20180726,62,43.77416667,-78.85466667,64,epi,20,0,1479.5,1783,768.1,B-,59.6,3.9,0.492,62
stn63_20180523_D_LG,8025-a,stn63,2018-05-23,20180523,86.3,43.73163333,-77.00165333,64,epi,20,0,216.9,649.6,7.3,MID,43.2,4,0.489668828,86.3
stn29_20180619_D_LG,8040-a,stn29,2018-06-19,20180619,29,43.81798333,-78.87075,64,epi,20,0,316.6,82.3,792.1,LDCL,15,4.8,0.486190283,29
stn34_20180521_N_LG,8010-a,stn34,2018-05-21,20180521,135.3,43.460835,-78.75971667,64,epi,20,0,4253.7,492.8,1306,B2,133.3,3.7,0.484,135.3
stn34_20180521_N_LG,8010-b,stn34,2018-05-21,20180521,135.3,43.460835,-78.75971667,64,meta,50,20,129.8,1.9,18,B2,133.3,3.7,0.484,135.3
stn34_20180521_N_LG,8010-c,stn34,2018-05-21,20180521,135.3,43.460835,-78.75971667,64,hypo,100,50,71.8,1.5,12,B2,133.3,3.7,0.484,135.3
stn49_20180815_N_LG,18GO55I34,stn49,2018-08-15,20180815,48,43.77025,-77.43955,64,epi,20,0,5445.36,8239.16,386.07,B-,45.8,4.8,0.484,48
stn35_20180521_D_LG,8005-a,stn35,2018-05-21,20180521,28.5,43.36216667,-78.72908333,64,epi,20,0,728.6,38.6,292,MID,15.1,6,0.468,28.5
stn55_20180927_N_LG,8326-a,stn55,2018-09-27,20180927,189,43.4439,-77.4389,64,epi,20,0,3575.4,1448.6,3762.6,50,50,4,0.455243959,189
stn25_20180814_N_LG,18GO56I34,stn25,2018-08-14,20180814,140,43.51758667,-79.08051833,64,epi,20,0,2730.14,4031.44,22197.11,MHY,82,3.9,0.444,140
stn63_20180815_N_LG,18GO55I94,stn63,2018-08-15,20180815,89,43.73126667,-77.017835,64,epi,20,0,10358.35,8547.67,219.96,B-,83.4,4.1,0.444,89
stn33_20180410_N_LG,18GO10I94,stn33,2018-04-10,20180410,143,43.59451833,-78.8019,64,epi,20,0,511.37,62.46,92.45,B10,126.7,2.6,0.441138884,143
stn38_20180522_D_LG,8017-a,stn38,2018-05-22,20180522,18.3,43.38413333,-77.98848333,64,epi,18,0,102.3,24,17.9,B2,16.2,5,0.44,18.3
stn62_20180523_D_LG,8024-a,stn62,2018-05-23,20180523,47.3,43.82793333,-76.99306667,64,epi,20,0,660.4,616.8,1040.7,B-,45.3,4.2,0.434775692,47.3
stn41_20180814_D_LG,18GO56I74,stn41,2018-08-14,20180814,132,43.71650333,-78.027165,64,epi,20,0,4440,13016.3,4681.45,MHY,75,3.9,0.416,132
stn70_20180924_D_LG,8318-a,stn70,2018-09-24,20180924,165.7,43.5415,-76.617667,64,epi,20,0,639.4,2466.9,8067.5,40,40,5,0.40849571,165.7
stn35_20180521_D_LG,8005-a,stn35,2018-05-21,20180521,28.5,43.36216667,-78.72908333,64,epi,20,0,728.6,38.6,292,B2,26.5,5.9,0.408,28.5
stn40_20180927_D_LG,8305-a,stn40,2018-09-27,20180927,191,43.5903,-78.0117,64,epi,20,0,6650.2,1418.2,3846,40,40,4.4,0.405229271,191
stn34_20180926_N_LG,8300-b,stn34,2018-09-26,20180926,136.3,43.4611,-78.7594,64,meta,67,20,2061.6,286.9,13111.5,40,40.8,4.5,0.392799836,136.3
stn34_20180926_N_LG,8300-a,stn34,2018-09-26,20180926,136.3,43.4611,-78.7594,64,epi,20,0,501.4,996.4,5002.4,40,40.8,4.5,0.392799836,136.3
stn34_20180926_N_LG,8300-c,stn34,2018-09-26,20180926,136.3,43.4611,-78.7594,64,hypo,100,50,479,24.9,167.1,40,40.8,4.5,0.392799836,136.3
stn63_20180815_N_LG,18GO55I94,stn63,2018-08-15,20180815,89,43.73126667,-77.017835,64,epi,20,0,10358.35,8547.67,219.96,B10,75.9,4.1,0.3924,89
stn70_20180924_D_LG,8318-a,stn70,2018-09-24,20180924,165.7,43.5415,-76.617667,64,epi,20,0,639.4,2466.9,8067.5,50,50,4.5,0.38927887,165.7
stn55_20180927_N_LG,8326-a,stn55,2018-09-27,20180927,189,43.4439,-77.4389,64,epi,20,0,3575.4,1448.6,3762.6,40,40,4,0.379967399,189
stn39_20180927_D_LG,8306-a,stn39,2018-09-27,20180927,152.7,43.4861,-78.0003,64,epi,20,0,293.4,2059.9,8371.3,50,50,4.9,0.378779603,152.7
stn49_20180524_D_LG,8019-a,stn49,2018-05-24,20180524,48,43.77145167,-77.43761833,64,epi,21,0,1717.2,83.8,54.3,B-,45.4,4.1,0.364292737,48
stn33_20180814_D_LG,18GO56I54,stn33,2018-08-14,20180814,135.1,43.59595,-78.8145,64,epi,20,0,1289.01,10853.56,8835.78,50,50,4,0.3556,135.1
stn27_20180521_D_LG,8002-a,stn27,2018-05-21,20180521,101.3,43.68651833,-78.82731167,64,epi,20,0,275.9,404.9,88.3,B2,99.3,3.8,0.3524,101.3
stn34_20180521_D_LG,8004-b,stn34,2018-05-21,20180521,135.5,43.4622,-78.76003333,64,meta,50,20,194.1,11.3,18.7,B2,133.5,3.7,0.3424,135.5
stn34_20180521_D_LG,8004-a,stn34,2018-05-21,20180521,135.5,43.4622,-78.76003333,64,epi,20,0,4211.6,1355.4,1141,B2,133.5,3.7,0.3424,135.5
stn34_20180521_D_LG,8004-c,stn34,2018-05-21,20180521,135.5,43.4622,-78.76003333,64,hypo,100,50,72.4,13.1,29.8,B2,133.5,3.7,0.3424,135.5
stn717_20180524_D_LG,8023-a,stn717,2018-05-24,20180524,34.8,43.30005,-77.43926667,64,epi,20,0,293.2,51.3,35,DCL,14.1,6.2,0.342254882,34.8
stn70_20180523_D_LG,8028-a,stn70,2018-05-23,20180523,163.8,44.54013333,-76.611315,64,epi,20,0,816.2,70.1,113.4,B-,161.8,3.7,0.342063986,163.8
stn69_20180924_D_LG,8317-b,stn69,2018-09-24,20180924,183,43.6053,-76.7147,64,meta,50,20,342.3,9.8,0,50,50,4,0.340791348,183
stn69_20180924_D_LG,8317-c,stn69,2018-09-24,20180924,183,43.6053,-76.7147,64,hypo,100,50,74.6,2.3,16.2,50,50,4,0.340791348,183
stn69_20180924_D_LG,8317-a,stn69,2018-09-24,20180924,183,43.6053,-76.7147,64,epi,20,0,5755.7,2486,5536.6,50,50,4,0.340791348,183
stn49_20180815_N_LG,18GO55I34,stn49,2018-08-15,20180815,48,43.77025,-77.43955,64,epi,20,0,5445.36,8239.16,386.07,MHY,33,4.8,0.3232,48
stn716_20180524_D_LG,8020-a,stn716,2018-05-24,20180524,148.6,43.60015,-77.43985,64,epi,20,0,339.6,68.7,87.7,MEP,10,3.6,0.321489666,148.6
stn55_20180815_D_LG,18GO55I54,stn55,2018-08-15,20180815,198,43.44361667,-77.438335,64,epi,20,0,1793.57,6498.99,2026.76,100,100,3.9,0.318,198
stn33_20180814_D_LG,18GO56I54,stn33,2018-08-14,20180814,135.1,43.59595,-78.8145,64,epi,20,0,1289.01,10853.56,8835.78,100,100,3.9,0.314,135.1
stn55_20180524_D_LG,8021-a,stn55,2018-05-24,20180524,190.9,43.4439,-77.43883333,64,epi,20,0,345.1,49.2,92.2,B-,188.9,3.6,0.31334478,190.9
stn33_20180726_D_LEII,8158-a,stn33,2018-07-26,20180726,145,43.596,-78.81633333,64,epi,20,0,1010.7,641.8,576.1,B-,131.7,3.8,0.3132,145
stn33_20180726_D_LEII,8158-c,stn33,2018-07-26,20180726,145,43.596,-78.81633333,64,hypo,100,50,34.3,2.5,112.5,B-,131.7,3.8,0.3132,145
stn33_20180726_D_LEII,8158-b,stn33,2018-07-26,20180726,145,43.596,-78.81633333,64,meta,50,20,115.2,14.8,64.6,B-,131.7,3.8,0.3132,145
stn55_20180411_D_LG,18GO09I94,stn55,2018-04-11,20180411,189,43.44381667,-77.44155,64,epi,20,0,95.95,122.3,61.29,B10,179,3,0.310884346,189
stn49_20180815_N_LG,18GO55I34,stn49,2018-08-15,20180815,48,43.77025,-77.43955,64,epi,20,0,5445.36,8239.16,386.07,B10,38,4.8,0.3076,48
stn715_20180924_D_LG,8316-a,stn715,2018-09-24,20180924,149,43.6356,-76.9694,64,epi,20,0,3784.2,1565.6,7703.2,40,40,4.1,0.30638769,149
stn715_20180924_D_LG,8316-c,stn715,2018-09-24,20180924,149,43.6356,-76.9694,64,hypo,100,50,107.1,13.7,65.7,40,40,4.1,0.30638769,149
stn715_20180924_D_LG,8316-b,stn715,2018-09-24,20180924,149,43.6356,-76.9694,64,meta,50,20,603.7,15.3,23.6,40,40,4.1,0.30638769,149
stn18_20180524_D_LJ,DFO291-a,stn18,2018-05-24,20180524,87.7,43.303333,-79.278333,64,epi,20,0,2642.6,837.9,2057,NA,58,NA,0.3,87.7
stn29_20180619_D_LG,8040-a,stn29,2018-06-19,20180619,29,43.81798333,-78.87075,64,epi,20,0,316.6,82.3,792.1,B-,27,4.8,0.2914554,29
stn60_20180411_D_LG,18GO10I14,stn60,2018-04-11,20180411,160,43.57765167,-77.195905,64,epi,20,0,138.84,81.69,68.35,MID,75.5,2.5,0.29014034,160
stn34_20180926_N_LG,8300-a,stn34,2018-09-26,20180926,136.3,43.4611,-78.7594,64,epi,20,0,501.4,996.4,5002.4,50,50.1,4.2,0.284349836,136.3
stn34_20180926_N_LG,8300-b,stn34,2018-09-26,20180926,136.3,43.4611,-78.7594,64,meta,67,20,2061.6,286.9,13111.5,50,50.1,4.2,0.284349836,136.3
stn34_20180926_N_LG,8300-c,stn34,2018-09-26,20180926,136.3,43.4611,-78.7594,64,hypo,100,50,479,24.9,167.1,50,50.1,4.2,0.284349836,136.3
stn27_20180726_D_LEII,8157-a,stn27,2018-07-26,20180726,102,43.69,-78.8305,64,epi,20,0,5005,951.5,0,B-,98.8,3.99,0.282,102
stn60_20180411_D_LG,18GO10I14,stn60,2018-04-11,20180411,160,43.57765167,-77.195905,64,epi,20,0,138.84,81.69,68.35,B10,141,2.5,0.267190428,160
stn18_20180725_D_LEII,8168-a,stn18,2018-07-25,20180725,85,43.303,-79.27816667,64,epi,20,0,222,10.6,5153.6,B-,83,4.21,0.2604,85
stn55_20180524_D_LG,8021-a,stn55,2018-05-24,20180524,190.9,43.4439,-77.43883333,64,epi,20,0,345.1,49.2,92.2,LEP,20,3.6,0.259936389,190.9
stn28_20180619_D_LG,8041-a,stn28,2018-06-18,20180619,61.8,43.77431667,-78.85661667,64,epi,20,0,649.8,365.6,2632.2,B-,59.8,4.1,0.257603219,61.8
stn12_20180725_D_LEII,8170-a,stn12,2018-07-25,20180725,108,43.50366667,-79.35466667,64,epi,20,0,1995.9,1892.3,120.2,B-,100,3.9,0.2524,108
stn12_20180620_D_Cisco,DFO306-a,stn12,2018-06-20,20180620,109,43.503333,-79.353333,64,epi,23,0,1187.9,974.6,5346.1,Hypo,106,NA,0.2511427,109
stn41_20180927_D_LG,8304-a,stn41,2018-09-27,20180927,126.5,43.7167,-78.0269,64,epi,20,0,2364.8,10800.3,4681.4,50,50.2,4,0.238577275,126.5
stn12_20180813_N_LG,18GO56I14,stn12,2018-08-13,20180813,106,43.503185,-79.35308333,64,epi,20,0,2542.8,3606.25,7433.4,MHY,67,3.9,0.2368,106
stn33_20180410_N_LG,18GO10I94,stn33,2018-04-10,20180410,143,43.59451833,-78.8019,64,epi,20,0,511.37,62.46,92.45,B-,134.5,2.6,0.226296315,143
stn27_20180619_D_LG,8042-a,stn27,2018-06-19,20180619,102.5,43.68971667,-78.82913333,64,epi,20,0,4111.2,148.9,357.5,B-,100.4,3.9,0.225087308,102.5
stn55_20180411_D_LG,18GO09I94,stn55,2018-04-11,20180411,189,43.44381667,-77.44155,64,epi,20,0,95.95,122.3,61.29,B-,187,3,0.218109008,189
stn25_20180814_N_LG,18GO56I34,stn25,2018-08-14,20180814,140,43.51758667,-79.08051833,64,epi,20,0,2730.14,4031.44,22197.11,B-,132.3,3.9,0.2156,140
stn25_20180814_N_LG,18GO56I34,stn25,2018-08-14,20180814,140,43.51758667,-79.08051833,64,epi,20,0,2730.14,4031.44,22197.11,B10,124.7,3.9,0.2112,140
stn33_20180801_N_LEII,8164-b,stn33,2018-08-01,20180801,141.6,43.59716667,-78.81533333,64,meta,50,20,1096.7,94,963.9,B-,131.5,3.9,0.2084,141.6
stn33_20180801_N_LEII,8164-c,stn33,2018-08-01,20180801,141.6,43.59716667,-78.81533333,64,hypo,100,50,99.5,23.7,247.4,B-,131.5,3.9,0.2084,141.6
stn33_20180801_N_LEII,8164-a,stn33,2018-08-01,20180801,141.6,43.59716667,-78.81533333,64,epi,20,0,2172.3,1106.8,7985.6,B-,131.5,3.9,0.2084,141.6
stn40_20180927_D_LG,8305-a,stn40,2018-09-27,20180927,191,43.5903,-78.0117,64,epi,20,0,6650.2,1418.2,3846,50,50,4.1,0.206506788,191
stn19_20180725_D_LEII,8169-a,stn19,2018-07-25,20180725,105,43.38316667,-79.28516667,64,epi,20,0,978.7,1530.1,15286.1,B-,103.5,4,0.1984,105
stn60_20180815_D_LG,18GO55I74,stn60,2018-08-15,20180815,156,43.579985,-77.199715,64,epi,20,0,5853.91,13327.8,13376.78,MHY,90.1,3.8,0.1884,156
stn715_20180924_D_LG,8316-a,stn715,2018-09-24,20180924,149,43.6356,-76.9694,64,epi,20,0,3784.2,1565.6,7703.2,50,50,4,0.188053531,149
stn715_20180924_D_LG,8316-b,stn715,2018-09-24,20180924,149,43.6356,-76.9694,64,meta,50,20,603.7,15.3,23.6,50,50,4,0.188053531,149
stn715_20180924_D_LG,8316-c,stn715,2018-09-24,20180924,149,43.6356,-76.9694,64,hypo,100,50,107.1,13.7,65.7,50,50,4,0.188053531,149
stn19_20181003_D_Cisco,DFO354-a,stn19,2018-10-03,20181003,109.3,43.383333,-79.285,64,epi,18,0,449.7,152.6,22813.3,Epi,17,NA,0.1874842,109.3
stn49_20180622_D_LG,8059-a,stn49,2018-06-22,20180622,46.9,43.77098333,-77.42478333,64,epi,20,0,521,10091,5359.1,B-,44.9,4.4,0.187480844,46.9
stn715_20180522_N_LG,8032-b,stn715,2018-05-22,20180522,153.2,43.63547,-76.97046667,64,meta,50,20,12.9,0.4,4.6,B-,151.2,3.7,0.184787093,153.2
stn715_20180522_N_LG,8032-a,stn715,2018-05-22,20180522,153.2,43.63547,-76.97046667,64,epi,20,0,225.1,300.4,104.3,B-,151.2,3.7,0.184787093,153.2
stn715_20180522_N_LG,8032-c,stn715,2018-05-22,20180522,153.2,43.63547,-76.97046667,64,hypo,100,50,13.2,4.4,7.2,B-,151.2,3.7,0.184787093,153.2
stn33_20180618_N_LG,8049-a,stn33,2018-06-18,20180618,135.8,43.5959,-78.81518333,64,epi,20,0,4213.8,105.3,1831.2,B-,133.8,3.8,0.183790193,135.8
stn33_20180618_N_LG,8049-b,stn33,2018-06-18,20180618,135.8,43.5959,-78.81518333,64,meta,50,20,16.1,0.1,36.1,B-,133.8,3.8,0.183790193,135.8
stn33_20180618_N_LG,8049-c,stn33,2018-06-18,20180618,135.8,43.5959,-78.81518333,64,hypo,100,50,42.8,0.3,30.7,B-,133.8,3.8,0.183790193,135.8
stn33_20180925_N_LG,8299-c,stn33,2018-09-25,20180925,133,43.5964,-78.8144,64,hypo,100,50,87.6,1.8,34.2,50,49.9,4,0.182644818,133
stn33_20180925_N_LG,8299-a,stn33,2018-09-25,20180925,133,43.5964,-78.8144,64,epi,20,0,1173.2,3053.7,4381.1,50,49.9,4,0.182644818,133
stn33_20180925_N_LG,8299-b,stn33,2018-09-25,20180925,133,43.5964,-78.8144,64,meta,50,20,1013.8,17.8,21.4,50,49.9,4,0.182644818,133
stn715_20180523_D_LG,8026-b,stn715,2018-05-23,20180523,152.7,43.6358,-76.96956667,64,meta,50,20,38.8,11.1,6.5,B-,150.7,3.6,0.181732761,152.7
stn715_20180523_D_LG,8026-c,stn715,2018-05-23,20180523,152.7,43.6358,-76.96956667,64,hypo,100,50,5.8,0.2,0.7,B-,150.7,3.6,0.181732761,152.7
stn715_20180523_D_LG,8026-a,stn715,2018-05-23,20180523,152.7,43.6358,-76.96956667,64,epi,20,0,253.6,60.3,149.8,B-,150.7,3.6,0.181732761,152.7
stn42_20180620_D_LG,8053-a,stn42,2018-06-20,20180620,66.45,43.83906667,-78.03611667,64,epi,20,0,490.4,766.5,8683.9,B-,64.4,4.1,0.171594075,66.45
stn41_20180620_D_LG,8054-a,stn41,2018-06-20,20180620,127.7,43.715785,-78.02808833,64,epi,20,0,7790.5,1659.8,6230.5,B-,125.7,3.8,0.167670107,127.7
stn41_20180814_D_LG,18GO56I74,stn41,2018-08-14,20180814,132,43.71650333,-78.027165,64,epi,20,0,4440,13016.3,4681.45,B10,117,3.9,0.158,132
stn58_20180524_D_LG,8022-a,stn58,2018-05-24,20180524,89,43.3281,-77.43873333,64,epi,20,0,1278.9,388.4,773.8,B-,87,3.9,0.157531421,89
stn60_20180411_D_LG,18GO10I14,stn60,2018-04-11,20180411,160,43.57765167,-77.195905,64,epi,20,0,138.84,81.69,68.35,B-,149,2.5,0.154646774,160
stn33_20180925_N_LG,8299-a,stn33,2018-09-25,20180925,133,43.5964,-78.8144,64,epi,20,0,1173.2,3053.7,4381.1,40,40,4,0.147392735,133
stn33_20180925_N_LG,8299-b,stn33,2018-09-25,20180925,133,43.5964,-78.8144,64,meta,50,20,1013.8,17.8,21.4,40,40,4,0.147392735,133
stn33_20180925_N_LG,8299-c,stn33,2018-09-25,20180925,133,43.5964,-78.8144,64,hypo,100,50,87.6,1.8,34.2,40,40,4,0.147392735,133
stn41_20180814_D_LG,18GO56I74,stn41,2018-08-14,20180814,132,43.71650333,-78.027165,64,epi,20,0,4440,13016.3,4681.45,B-,124.7,3.9,0.136,132
stn63_20180523_D_LG,8025-a,stn63,2018-05-23,20180523,86.3,43.73163333,-77.00165333,64,epi,20,0,216.9,649.6,7.3,B-,84.3,3.9,0.135642041,86.3
stn33_20180619_D_LG,8043-c,stn33,2018-06-19,20180619,135.7,43.59638333,-78.81388333,64,hypo,100,50,2.8,0.3,7,B-,133.7,3.8,0.134772405,135.7
stn33_20180619_D_LG,8043-b,stn33,2018-06-19,20180619,135.7,43.59638333,-78.81388333,64,meta,50,20,5.8,0.9,12.1,B-,133.7,3.8,0.134772405,135.7
stn33_20180619_D_LG,8043-a,stn33,2018-06-19,20180619,135.7,43.59638333,-78.81388333,64,epi,20,0,3772.2,421,1494.5,B-,133.7,3.8,0.134772405,135.7
stn12_20180813_N_LG,18GO56I14,stn12,2018-08-13,20180813,106,43.503185,-79.35308333,64,epi,20,0,2542.8,3606.25,7433.4,B-,101.3,3.9,0.1204,106
stn33_20180814_D_LG,18GO56I54,stn33,2018-08-14,20180814,135.1,43.59595,-78.8145,64,epi,20,0,1289.01,10853.56,8835.78,B10,125.4,3.9,0.1148,135.1
stn33_20180925_N_LG,8299-b,stn33,2018-09-25,20180925,133,43.5964,-78.8144,64,meta,50,20,1013.8,17.8,21.4,B-,132.5,4,0.113837503,133
stn33_20180925_N_LG,8299-c,stn33,2018-09-25,20180925,133,43.5964,-78.8144,64,hypo,100,50,87.6,1.8,34.2,B-,132.5,4,0.113837503,133
stn33_20180925_N_LG,8299-a,stn33,2018-09-25,20180925,133,43.5964,-78.8144,64,epi,20,0,1173.2,3053.7,4381.1,B-,132.5,4,0.113837503,133
stn717_20180524_D_LG,8023-a,stn717,2018-05-24,20180524,34.8,43.30005,-77.43926667,64,epi,20,0,293.2,51.3,35,B-,32.7,5.1,0.113689029,34.8
stn12_20180813_N_LG,18GO56I14,stn12,2018-08-13,20180813,106,43.503185,-79.35308333,64,epi,20,0,2542.8,3606.25,7433.4,B10,93.6,3.9,0.102,106
